temperature,ph_level,turbidity,temp_delta,ph_delta,turb_delta,is_safe
31.26,7.27,37.43,0.03,0.07,-0.09,1
33.24,9.36,87.62,-0.11,-0.04,0.06,0
27.95,7.31,74.04,2.42,0.85,36.19,0
25.6,7.53,63.23,1.57,-0.59,22.17,0
28.0,7.23,76.32,0.27,0.05,0.68,1
29.24,8.05,40.34,-2.33,-0.52,17.6,0
27.8,7.25,30.91,-0.04,0.05,-1.76,1
32.51,10.16,144.81,-0.09,-0.02,-0.27,0
27.56,7.63,69.42,-0.28,0.01,-1.96,1
26.39,8.12,74.68,0.17,-0.09,-0.44,1
28.95,7.98,79.5,0.19,0.09,0.5,1
31.64,7.08,70.14,-0.09,-0.02,0.79,1
28.36,7.44,49.73,-0.13,-0.04,1.59,1
25.88,8.06,51.77,0.28,-0.08,-0.37,1
22.34,9.01,94.48,-0.25,0.05,0.64,0
29.61,6.5,42.21,0.09,0.04,-1.19,1
26.79,7.84,38.62,-0.12,-0.07,-1.65,1
37.27,4.89,133.8,-0.13,0.02,-0.42,0
29.55,7.46,64.54,0.08,0.04,-1.55,1
29.33,7.85,73.76,0.21,-0.09,1.2,1
27.72,8.24,69.4,-1.52,-0.86,23.34,0
29.79,7.67,48.98,2.44,-0.63,24.57,0
27.4,7.02,68.72,-0.02,-0.06,-1.68,1
31.7,7.47,71.33,0.22,0.08,1.25,1
30.41,7.29,35.64,0.1,-0.09,-1.86,1
26.81,7.93,41.28,-0.1,0.05,1.79,1
25.0,7.86,50.02,-0.2,-0.06,-1.39,1
28.48,6.96,31.83,-2.2,0.89,35.3,0
28.9,8.48,50.68,-0.25,0.02,0.77,1
20.57,5.14,143.15,0.09,-0.04,-1.63,0
22.38,4.81,111.1,0.08,0.0,1.93,0
26.89,7.95,72.11,-0.21,0.06,0.61,1
26.05,8.14,49.0,-0.11,-0.03,0.61,1
29.84,6.83,56.78,0.13,-0.01,1.45,1
35.72,10.34,121.83,-0.24,-0.02,0.43,0
26.88,7.75,56.93,-0.16,0.05,-1.71,1
31.79,8.3,77.1,-1.58,0.58,16.85,0
31.72,7.63,39.59,-2.15,-0.83,30.24,0
22.98,9.2,144.03,-0.11,0.03,-0.22,0
25.12,7.05,39.2,0.08,-0.03,0.32,1
25.52,6.83,72.14,-2.3,0.65,36.26,0
31.77,8.08,63.51,-1.8,0.94,34.56,0
27.99,7.12,48.23,-0.17,0.01,-0.83,1
26.55,6.55,41.22,-0.09,-0.07,1.13,1
29.14,6.83,40.71,-2.87,0.87,23.21,0
29.8,6.92,44.01,0.18,0.07,1.84,1
25.45,8.23,41.87,-0.11,0.05,-1.96,1
31.44,6.77,63.58,-0.27,-0.06,-0.82,1
31.37,8.19,48.95,-0.22,0.01,-1.57,1
25.51,7.23,45.79,0.06,-0.04,0.79,1
21.4,9.2,93.97,0.26,0.07,-0.74,0
29.38,6.79,37.74,-0.02,0.09,0.8,1
30.09,8.37,41.21,-0.19,0.06,-0.35,1
28.78,8.18,41.26,0.23,-0.05,-0.01,1
27.73,7.76,36.15,-0.29,-0.09,1.27,1
29.12,7.06,66.73,0.12,-0.04,-1.25,1
35.55,9.02,144.65,0.14,0.04,1.5,0
31.77,6.59,54.76,0.24,0.06,1.44,1
29.57,7.19,68.92,2.72,-0.99,22.84,0
27.74,7.51,67.32,2.73,-0.91,18.48,0
30.52,7.22,31.02,-2.34,0.93,23.21,0
26.25,7.94,38.26,-0.11,0.06,1.98,1
28.39,6.94,71.0,0.28,0.09,-0.95,1
31.41,8.37,36.72,-2.04,-0.88,39.92,0
31.9,7.26,75.53,0.11,-0.0,-1.41,1
30.92,8.18,30.62,2.86,-0.99,23.77,0
23.63,10.32,98.44,0.13,0.07,1.83,0
30.91,7.05,75.32,0.06,-0.01,-0.9,1
36.17,9.02,108.91,0.12,-0.08,-0.39,0
29.32,7.08,63.27,0.04,0.07,1.38,1
27.15,7.62,64.02,2.11,-0.83,25.72,0
30.26,6.5,41.57,-2.37,-0.65,16.0,0
25.93,8.35,38.3,-0.3,-0.03,0.47,1
30.27,7.08,68.35,2.15,0.7,26.94,0
36.6,4.4,105.8,0.08,0.08,1.19,0
30.88,7.7,34.75,-0.28,0.0,-0.62,1
30.27,8.49,42.19,-0.06,-0.07,0.17,1
27.01,7.98,39.69,0.16,-0.05,1.24,1
31.61,6.88,79.24,0.05,0.07,-1.33,1
30.52,8.45,62.64,-0.08,-0.07,-0.77,1
25.79,6.54,44.66,-0.02,-0.04,0.66,1
27.41,6.67,42.15,-1.97,-0.86,33.44,0
28.35,7.98,34.6,0.07,0.09,0.44,1
29.48,7.2,62.1,2.91,0.76,18.64,0
26.46,6.58,45.32,-0.04,-0.04,-1.98,1
35.23,5.61,108.62,0.11,0.04,0.54,0
31.8,7.62,49.89,-0.02,-0.05,0.73,1
25.91,6.65,38.3,-0.15,-0.02,-0.34,1
34.05,10.24,108.82,0.21,0.06,1.9,0
31.37,8.34,47.94,1.77,0.98,28.07,0
27.5,7.3,40.7,0.12,0.01,-0.97,1
26.43,7.25,65.54,-2.47,0.61,24.99,0
22.26,9.44,149.1,0.02,0.08,1.53,0
25.11,8.04,37.48,0.07,0.1,-1.0,1
28.94,7.6,52.56,-0.19,0.04,0.77,1
30.69,7.25,69.8,2.3,-0.75,30.92,0
36.27,9.18,148.4,-0.06,0.06,-0.13,0
27.54,7.87,74.63,-0.0,0.08,1.14,1
29.91,6.87,52.72,0.01,0.1,1.66,1
24.2,4.95,116.16,-0.05,-0.03,0.86,0
26.25,6.56,47.13,0.06,-0.07,-1.99,1
25.45,6.92,35.22,2.3,0.7,33.07,0
28.08,6.98,59.63,0.13,-0.02,-0.47,1
28.44,6.73,37.82,-0.28,0.01,1.83,1
31.76,7.44,69.22,2.39,0.99,24.01,0
25.78,7.25,49.43,-0.04,0.09,-0.52,1
33.57,4.02,144.79,-0.26,0.01,0.89,0
28.43,7.31,34.15,1.51,-0.72,33.39,0
21.12,5.89,141.5,-0.26,0.01,1.76,0
30.73,7.24,34.9,-0.04,0.06,-0.31,1
37.15,4.33,127.25,-0.14,-0.0,0.78,0
31.19,7.44,30.52,0.21,0.07,-0.08,1
30.72,6.94,77.05,2.86,0.5,20.6,0
31.11,7.31,49.19,-0.07,0.02,1.25,1
29.19,7.11,42.32,-0.09,0.06,1.74,1
29.73,7.87,79.51,0.1,-0.07,-1.91,1
30.08,7.01,44.77,0.04,-0.06,-1.23,1
26.1,7.84,74.48,2.64,-0.91,24.18,0
27.17,6.73,54.63,-2.65,0.93,39.58,0
26.07,7.25,70.54,0.02,0.05,-0.77,1
26.31,7.02,51.82,0.17,-0.01,0.75,1
29.73,6.85,64.63,0.11,-0.06,-1.18,1
27.34,7.45,72.26,0.15,-0.01,1.61,1
30.79,7.41,73.52,0.03,0.07,-0.88,1
28.77,6.76,71.22,0.0,0.07,-1.71,1
31.25,8.09,69.25,-0.0,0.0,-0.65,1
28.1,8.09,78.01,-0.21,-0.0,1.31,1
30.75,8.13,35.55,2.9,-0.68,32.22,0
30.12,8.41,31.96,0.21,-0.03,-1.43,1
27.48,8.36,73.82,-1.6,0.63,17.42,0
29.46,8.47,56.06,-0.23,0.08,-1.9,1
28.16,8.28,59.27,-0.09,0.08,0.29,1
21.24,4.28,106.42,-0.07,-0.02,0.96,0
26.43,8.37,56.37,0.03,0.01,0.33,1
29.13,7.93,32.49,-0.2,0.08,-0.06,1
30.77,7.92,63.8,-0.25,0.08,0.06,1
28.49,8.06,41.02,0.18,-0.05,-1.48,1
29.55,6.79,48.59,0.19,-0.01,0.53,1
31.66,8.0,60.04,-0.14,-0.06,1.16,1
31.75,7.77,71.25,1.96,0.82,25.57,0
30.45,8.29,33.15,-0.16,0.01,-1.55,1
34.99,9.6,136.13,-0.26,-0.01,0.64,0
29.67,7.59,74.3,-0.18,0.08,1.19,1
27.38,6.51,73.96,-2.09,0.74,22.11,0
34.37,10.13,108.83,0.02,-0.09,0.74,0
31.53,8.47,32.96,-0.08,-0.01,0.98,1
23.37,9.79,99.39,0.14,0.09,-0.48,0
31.27,8.3,72.46,0.19,-0.05,1.47,1
33.53,5.12,85.77,0.03,0.06,-0.48,0
32.95,5.1,85.97,-0.27,-0.07,0.46,0
27.28,7.09,56.82,-0.03,0.06,-1.74,1
27.88,7.73,79.7,-0.2,0.03,-0.59,1
25.13,7.84,51.11,-0.19,0.05,0.08,1
25.11,7.45,58.72,0.29,-0.07,-1.23,1
27.93,7.72,46.88,-0.27,-0.08,1.62,1
22.61,9.47,132.96,0.02,-0.03,0.74,0
21.44,4.58,85.06,0.04,0.09,1.78,0
37.42,5.39,91.75,-0.11,0.01,1.52,0
27.66,7.08,72.48,0.05,0.05,1.41,1
37.33,10.25,91.58,0.01,0.04,-0.91,0
27.34,8.48,56.05,-0.14,-0.05,-0.46,1
31.03,7.13,73.2,0.07,0.06,-1.4,1
31.04,7.36,39.03,-0.15,-0.03,-0.48,1
30.07,8.39,60.57,-0.25,0.08,-1.03,1
30.15,6.8,69.21,-1.7,0.83,21.82,0
29.02,7.04,54.34,-0.03,-0.01,-1.04,1
29.2,7.88,45.6,-1.93,0.56,15.39,0
25.3,7.09,42.79,0.14,0.08,-0.79,1
26.93,8.24,67.22,0.2,-0.0,-1.02,1
31.18,7.91,70.44,-0.02,0.01,-1.61,1
21.16,5.86,126.65,-0.3,0.06,1.0,0
31.8,7.8,58.26,-0.25,0.03,-0.82,1
30.09,8.07,56.41,0.16,0.03,0.26,1
29.57,7.45,39.54,2.72,-0.98,24.99,0
22.37,5.2,89.03,-0.27,0.04,0.72,0
26.05,8.21,69.79,-0.01,-0.09,-1.43,1
31.08,7.61,78.72,-0.2,-0.07,1.29,1
20.03,5.63,104.24,-0.19,-0.05,-0.31,0
29.83,7.69,37.8,-2.15,0.8,35.91,0
20.48,4.04,149.59,-0.1,0.08,-0.15,0
21.71,10.41,128.31,0.06,0.06,1.78,0
25.95,7.14,54.65,2.38,-0.81,33.14,0
28.17,8.05,67.78,-1.65,0.77,23.72,0
28.54,8.23,53.78,-2.29,-0.67,37.85,0
30.1,6.69,31.07,-0.22,-0.06,0.13,1
29.03,6.84,30.2,0.01,0.09,-0.37,1
28.71,7.07,67.13,0.14,-0.05,1.37,1
28.11,6.68,68.52,0.17,0.08,-0.53,1
31.19,8.12,55.59,2.23,-0.67,16.92,0
36.8,5.21,114.95,0.07,0.08,0.35,0
21.2,5.7,125.98,-0.23,0.07,0.3,0
29.25,8.3,46.12,-0.0,0.08,1.24,1
21.91,9.22,114.71,0.05,0.06,-0.22,0
28.46,8.01,46.61,0.09,-0.04,0.62,1
21.64,10.21,133.63,-0.19,-0.06,1.72,0
37.23,9.22,89.98,0.16,0.06,-0.77,0
23.95,5.12,125.71,0.23,0.01,1.78,0
20.84,4.18,114.2,0.25,-0.09,-0.3,0
29.07,8.37,44.25,0.24,-0.06,-0.8,1
27.4,8.49,72.72,0.24,0.04,0.43,1
27.55,7.18,33.69,-0.14,0.05,0.48,1
23.77,8.95,88.1,0.2,0.07,1.3,0
27.26,7.71,60.43,-2.76,0.79,29.4,0
25.64,7.12,54.43,0.1,-0.05,0.82,1
27.16,8.35,40.3,0.22,-0.04,-0.62,1
31.7,7.86,36.99,-1.75,-0.91,38.83,0
20.18,5.63,141.41,-0.26,-0.03,-1.54,0
23.04,9.74,128.2,-0.07,-0.06,1.96,0
29.72,8.06,52.22,-2.46,-0.88,35.42,0
26.51,7.4,71.11,-0.25,-0.07,-1.3,1
31.23,6.56,53.67,1.72,0.55,37.27,0
36.88,4.83,126.67,0.21,-0.06,1.4,0
31.36,6.58,42.76,-0.2,-0.02,0.31,1
37.71,4.14,108.28,0.06,-0.02,0.37,0
30.05,6.63,31.59,-1.91,0.52,18.66,0
27.71,8.3,66.55,-0.29,0.0,0.44,1
28.13,8.01,47.27,-0.06,-0.02,1.72,1
31.02,7.82,36.35,2.68,-0.76,29.28,0
25.76,7.79,67.08,0.24,-0.05,1.86,1
32.91,10.25,88.74,-0.17,0.07,1.84,0
25.67,7.03,39.72,2.22,-0.5,39.89,0
26.87,8.0,38.59,0.23,0.05,-1.39,1
26.95,6.91,47.38,1.75,0.75,38.3,0
23.32,4.01,122.58,0.13,0.04,0.18,0
25.86,7.21,61.88,0.08,-0.01,1.36,1
28.27,8.19,30.41,0.01,-0.07,-0.68,1
26.64,7.6,51.25,-0.19,-0.02,0.21,1
28.81,8.33,67.97,-0.2,-0.02,0.65,1
26.34,7.82,63.93,-0.27,0.06,-0.56,1
29.77,6.64,66.84,-0.11,-0.05,0.83,1
26.3,7.66,74.45,-0.29,-0.1,-1.34,1
30.72,7.22,35.56,-0.2,0.08,1.04,1
31.36,7.57,72.95,0.22,0.07,1.7,1
23.04,9.46,139.55,-0.29,0.07,-0.85,0
37.29,4.22,107.28,0.12,-0.07,-0.5,0
28.88,8.33,61.95,-0.01,0.0,1.8,1
21.2,4.39,133.6,-0.09,-0.02,0.09,0
29.88,8.46,65.62,-0.17,-0.01,-1.14,1
30.37,7.73,59.1,0.21,0.01,1.71,1
25.91,7.99,46.06,-0.02,0.04,-0.68,1
22.06,5.12,113.94,-0.16,-0.08,1.83,0
25.08,7.36,66.92,-0.0,0.02,-1.32,1
28.17,8.25,40.76,0.16,0.05,-0.07,1
33.93,5.15,100.29,0.16,0.1,0.77,0
31.36,7.8,36.29,-0.22,-0.08,-0.81,1
28.7,8.25,45.87,-2.06,0.94,20.67,0
30.55,7.35,42.83,0.23,0.01,-1.03,1
31.06,7.91,33.51,-0.19,0.02,0.52,1
24.2,9.55,88.6,-0.12,0.02,0.62,0
31.04,7.65,44.28,-0.22,0.01,-0.71,1
27.25,8.47,50.04,-0.22,0.03,-1.62,1
22.69,4.76,137.81,-0.0,-0.02,0.25,0
25.33,7.47,53.5,2.92,0.74,30.95,0
27.13,7.93,43.36,-0.28,0.07,-1.9,1
26.43,6.81,72.44,-0.2,-0.03,-1.74,1
20.61,9.47,147.63,0.09,0.04,-0.71,0
32.81,5.26,118.92,-0.18,-0.08,-1.67,0
27.17,8.34,58.11,0.2,0.08,-0.31,1
26.78,7.15,57.92,-0.02,0.09,0.36,1
30.95,8.15,55.93,2.07,-0.95,38.32,0
28.2,8.25,34.95,0.2,0.08,-1.77,1
23.85,9.14,110.57,0.03,0.09,0.71,0
31.69,7.09,61.99,-2.27,0.9,23.15,0
28.83,6.67,79.01,-0.05,-0.03,-0.92,1
37.92,4.83,98.51,-0.19,0.03,0.82,0
28.73,7.57,71.69,-0.16,-0.09,-1.71,1
25.41,7.23,52.35,-0.09,0.04,-0.57,1
27.83,7.78,37.14,0.21,0.02,1.48,1
36.49,5.09,118.38,0.08,-0.07,0.68,0
26.08,7.85,31.7,0.2,0.1,-0.42,1
28.72,7.45,61.94,-2.75,0.5,39.76,0
27.6,8.18,46.04,0.02,-0.05,-1.82,1
29.57,8.27,78.52,-2.14,0.75,25.87,0
27.63,6.54,60.63,0.09,-0.08,1.27,1
27.37,7.48,60.37,-0.03,0.08,-1.13,1
27.27,7.89,71.41,-0.29,0.03,-0.6,1
27.88,6.55,43.41,2.56,-0.57,17.4,0
31.54,8.05,68.5,0.15,-0.07,-0.75,1
30.74,7.1,78.1,0.14,-0.04,0.82,1
27.7,8.09,59.71,0.26,0.09,-0.11,1
30.64,6.61,32.19,-0.11,-0.02,-0.42,1
29.91,6.73,63.38,-0.15,-0.04,-1.87,1
30.45,6.79,42.51,-1.71,-0.57,21.4,0
29.7,7.89,71.87,-0.23,0.07,0.77,1
30.48,6.51,37.12,0.3,0.07,-1.03,1
22.34,5.37,120.87,0.19,0.03,-0.57,0
28.49,7.77,56.31,-0.11,0.05,1.61,1
31.65,8.2,49.63,0.15,-0.07,-0.44,1
30.53,8.35,79.45,0.1,0.07,0.24,1
26.48,6.87,51.22,0.09,0.09,-1.12,1
27.07,6.64,42.58,0.04,-0.0,1.6,1
26.36,7.76,36.43,0.22,0.07,1.98,1
31.66,6.57,33.79,0.25,-0.1,1.47,1
30.83,7.15,75.93,-0.04,0.07,1.9,1
35.5,4.03,139.38,-0.19,-0.05,0.7,0
27.65,7.6,39.04,-0.17,0.09,-1.55,1
31.91,6.77,61.53,0.29,-0.0,0.34,1
27.37,7.46,42.17,0.01,-0.01,0.6,1
31.69,6.9,64.39,0.0,0.03,0.21,1
26.99,7.19,40.83,-0.2,0.08,-1.22,1
26.04,7.25,73.17,0.01,0.04,-0.8,1
36.18,4.63,119.82,-0.05,-0.03,-1.15,0
29.17,8.22,79.99,-0.08,-0.07,-0.26,1
28.96,8.47,78.34,0.18,0.06,0.93,1
25.22,7.45,45.99,1.53,-0.88,23.85,0
28.19,7.94,42.31,-0.3,-0.09,-1.02,1
30.89,8.03,32.09,0.04,0.08,-1.44,1
23.48,10.2,108.05,0.05,0.09,0.81,0
28.55,6.87,57.14,-0.29,-0.1,-0.53,1
35.91,9.53,143.75,-0.16,-0.03,-0.12,0
25.51,6.65,79.46,1.72,-0.91,32.12,0
35.24,10.27,115.08,-0.09,-0.04,-1.13,0
21.12,5.24,149.86,-0.09,0.01,-1.19,0
29.38,6.66,45.65,0.26,0.08,0.43,1
26.81,8.14,68.96,-0.19,0.0,-0.92,1
27.16,8.12,32.58,-0.18,0.04,0.06,1
25.62,8.06,52.94,0.04,0.07,0.77,1
22.58,9.97,120.87,0.07,0.04,-0.71,0
27.3,8.3,69.34,-1.87,0.82,21.56,0
35.01,10.17,107.91,0.14,-0.02,0.94,0
26.65,8.29,32.16,-0.09,-0.04,-1.84,1
29.14,7.76,59.26,2.56,0.9,38.7,0
26.08,7.94,75.75,0.11,0.0,-0.95,1
25.17,7.23,46.03,0.28,0.03,-1.32,1
25.13,7.94,72.8,-2.14,-1.0,26.41,0
20.72,9.81,129.58,-0.22,-0.07,-0.56,0
31.38,7.27,62.11,-0.22,-0.06,-1.87,1
23.19,9.79,104.26,-0.02,0.07,1.12,0
27.55,7.96,75.64,0.09,-0.01,1.37,1
27.53,7.84,77.61,2.07,0.7,20.76,0
21.46,5.4,140.93,-0.11,-0.06,1.85,0
21.05,4.56,86.92,-0.06,0.09,-1.57,0
26.41,7.45,35.14,-1.77,0.98,28.55,0
29.52,7.81,68.4,1.59,0.69,31.21,0
28.63,7.81,31.58,-0.02,0.05,1.07,1
21.55,5.35,107.66,0.27,0.02,1.5,0
29.04,8.16,72.9,0.0,0.02,0.26,1
26.51,8.42,45.02,-0.04,0.09,0.26,1
34.72,9.71,148.48,-0.2,-0.01,-1.9,0
25.43,7.83,78.87,-0.06,-0.05,-0.15,1
25.13,7.48,43.9,-0.18,0.03,1.73,1
33.81,4.9,136.89,0.25,-0.01,0.15,0
28.72,7.46,60.85,0.07,-0.01,1.33,1
27.43,7.82,35.62,-0.27,-0.01,-1.03,1
20.36,5.96,137.6,0.29,-0.07,0.62,0
26.93,7.22,44.48,-0.05,-0.03,1.2,1
28.05,7.18,41.86,-2.1,0.75,21.83,0
28.72,8.15,66.05,-2.96,-0.72,16.1,0
30.17,8.14,51.41,-0.28,0.03,0.93,1
25.95,7.34,71.51,0.07,0.04,-1.35,1
27.07,7.02,77.75,0.29,-0.01,-0.81,1
26.11,8.19,74.09,-0.08,0.09,-0.09,1
29.06,7.4,38.13,-0.12,-0.03,-1.79,1
28.61,8.14,77.44,0.03,-0.09,1.89,1
35.12,4.19,138.24,0.25,-0.03,0.87,0
22.94,5.08,108.69,0.08,0.02,-0.57,0
26.87,7.98,77.64,-0.12,-0.09,-0.67,1
25.4,8.28,75.34,0.26,0.08,0.85,1
29.38,7.54,43.22,-0.09,0.07,-0.88,1
21.29,4.41,105.05,-0.14,0.04,1.57,0
26.16,6.81,75.0,-0.07,-0.03,1.87,1
22.41,9.28,106.97,-0.24,-0.05,1.9,0
26.28,8.38,49.47,0.05,-0.01,-0.4,1
27.87,8.17,76.41,0.26,-0.05,-0.1,1
30.93,7.11,77.89,1.69,-0.66,36.38,0
25.34,6.59,77.42,-1.96,0.59,38.36,0
27.57,6.7,75.43,-0.27,0.09,-1.65,1
29.07,8.25,43.68,-0.04,0.07,-0.31,1
29.66,7.35,63.52,-2.22,0.66,27.54,0
26.96,8.44,41.46,0.02,-0.0,1.85,1
21.07,5.39,127.81,0.01,0.08,0.25,0
31.3,7.68,45.81,-0.25,-0.07,0.15,1
29.61,7.06,40.89,0.1,-0.04,0.12,1
30.19,7.36,68.54,0.23,-0.1,-1.04,1
20.27,9.62,88.92,0.02,-0.06,0.45,0
33.57,9.58,93.79,0.08,0.03,1.2,0
29.41,7.92,38.01,-0.22,0.01,1.38,1
37.76,4.72,88.33,0.29,0.01,0.92,0
25.68,7.79,38.55,-0.15,-0.07,-0.44,1
26.18,7.59,62.95,-0.26,-0.01,0.8,1
31.73,7.37,59.35,0.25,0.06,-1.46,1
29.58,6.74,70.09,-0.2,-0.08,-0.4,1
27.41,7.81,77.53,0.19,-0.02,-1.67,1
28.51,6.91,66.45,2.97,-0.68,22.93,0
27.8,6.55,54.55,-0.24,0.06,1.51,1
30.13,8.49,51.16,0.19,-0.06,0.79,1
20.42,5.8,112.02,-0.11,0.0,-0.95,0
25.17,6.72,73.14,-0.29,-0.09,0.77,1
30.95,7.9,63.67,2.56,-0.91,22.96,0
28.57,7.35,32.45,0.24,0.04,-0.09,1
31.77,8.31,42.61,-0.16,-0.02,1.69,1
25.48,7.83,72.31,-0.07,0.09,1.41,1
26.43,8.09,52.36,2.46,-0.55,25.02,0
30.44,8.2,64.48,0.16,0.04,1.76,1
28.44,8.32,44.93,0.11,0.03,-0.79,1
29.97,7.38,66.57,-0.17,0.08,0.47,1
35.59,5.71,117.43,0.18,-0.02,-0.94,0
29.06,7.53,67.39,0.21,-0.02,1.95,1
29.38,7.46,77.56,0.04,0.09,0.11,1
23.27,5.57,138.67,0.09,-0.07,0.07,0
27.44,7.96,30.85,0.02,-0.0,-0.41,1
25.43,7.78,73.02,-0.03,0.06,1.12,1
27.59,7.74,76.23,-0.02,-0.06,0.53,1
25.74,7.57,70.52,-1.59,0.63,30.67,0
34.31,4.49,105.7,-0.28,-0.09,1.65,0
29.28,7.74,69.42,-0.17,-0.06,1.84,1
26.52,7.74,64.75,-1.76,0.58,22.83,0
20.61,9.02,122.69,0.26,-0.08,0.99,0
27.21,7.69,53.11,0.23,-0.09,-0.11,1
37.66,5.14,139.68,0.05,0.09,1.67,0
28.25,7.3,67.84,-0.05,-0.08,0.72,1
22.65,9.09,100.01,-0.08,0.05,-0.2,0
28.09,8.28,77.71,0.25,-0.09,0.9,1
37.24,9.19,140.97,-0.17,-0.02,-0.43,0
27.86,8.35,59.35,-0.23,0.1,1.24,1
37.12,9.91,108.57,-0.12,-0.02,0.73,0
30.93,8.41,35.87,0.05,0.03,-1.51,1
25.51,8.3,47.73,2.21,0.62,16.67,0
36.13,4.67,141.7,-0.08,0.03,1.62,0
25.04,7.74,46.85,2.58,-0.84,23.74,0
29.43,6.7,76.4,0.04,-0.06,1.13,1
28.26,7.8,51.23,0.26,-0.04,-0.88,1
37.88,6.06,146.71,-0.24,-0.0,-0.92,0
26.46,6.81,46.19,-1.55,0.77,32.25,0
29.88,8.11,61.53,-2.96,0.5,24.95,0
30.94,6.93,31.62,0.23,-0.05,0.78,1
27.77,8.25,40.66,0.25,-0.08,-1.69,1
31.35,7.04,41.43,2.7,-0.64,27.93,0
29.03,8.05,77.35,-0.04,0.07,0.2,1
25.38,7.82,74.32,-2.23,0.92,36.6,0
26.07,8.27,70.7,2.59,0.91,32.01,0
28.02,7.11,43.06,2.14,-0.61,16.3,0
25.83,8.33,30.45,1.74,-0.69,15.11,0
25.56,8.4,35.32,2.6,-0.97,29.07,0
26.61,7.51,40.76,-0.06,-0.05,-0.81,1
22.7,5.95,130.73,-0.21,0.03,1.78,0
26.75,7.16,38.39,-0.17,0.05,0.52,1
27.14,7.51,78.87,0.29,0.05,-1.79,1
29.7,8.4,74.94,-0.1,0.05,-0.69,1
25.15,7.74,33.48,0.16,-0.08,-0.04,1
28.15,7.66,58.58,0.22,-0.02,-0.91,1
33.43,9.52,149.2,-0.21,-0.08,0.96,0
31.16,7.03,65.16,-1.58,0.71,36.35,0
29.19,6.96,60.95,1.97,0.89,33.86,0
27.82,8.28,57.35,-0.2,0.08,-1.75,1
31.3,7.57,63.7,-2.27,-0.92,22.44,0
26.01,6.58,75.09,0.13,0.07,1.31,1
25.14,8.17,33.46,0.04,0.06,-1.08,1
29.89,6.66,36.53,0.01,-0.05,-1.28,1
31.59,8.07,74.55,-2.73,0.91,39.32,0
35.0,4.91,122.61,-0.04,-0.02,-1.34,0
27.72,8.14,67.07,-0.2,0.0,-0.8,1
31.05,8.05,58.77,0.13,0.04,-1.44,1
25.96,7.49,62.92,0.01,-0.01,-0.06,1
21.98,10.3,101.59,0.06,0.07,-1.35,0
29.95,7.53,56.29,-0.09,0.05,0.18,1
29.03,7.47,35.86,0.0,-0.02,-0.99,1
30.71,6.9,39.89,2.99,0.63,17.82,0
30.03,8.0,77.09,-0.17,-0.06,0.43,1
30.41,8.02,37.92,-2.76,-0.6,18.67,0
28.42,6.67,63.17,0.02,-0.05,-0.09,1
34.7,6.12,96.17,-0.18,-0.04,-0.14,0
28.26,7.57,66.36,-0.14,-0.09,-1.06,1
29.44,6.8,73.96,0.14,-0.07,1.46,1
27.01,7.29,47.17,2.66,-0.58,34.71,0
