temperature,ph_level,turbidity,temp_delta,ph_delta,turb_delta,is_safe
26.76,7.4,2.4,-0.45,0.03,-0.5,1
25.99,7.19,23.7,-0.28,-0.02,-2.7,0
27.8,6.79,15.0,-0.11,-0.09,0.8,1
28.42,7.04,10.7,-0.02,0.02,-0.3,1
30.03,7.49,9.2,0.11,0.0,2.2,1
28.77,6.72,25.0,0.0,0.05,-0.5,0
26.61,7.2,5.2,-0.01,-0.02,0.0,1
31.17,7.39,11.3,0.0,0.0,0.4,1
27.53,6.85,12.5,-0.17,-0.05,0.6,1
27.02,6.84,12.4,-0.24,-0.06,-1.0,1
25.46,7.11,10.9,0.3,0.02,0.3,1
26.17,6.83,12.3,0.06,0.0,0.0,1
27.27,7.01,9.1,-0.23,-0.01,0.0,1
26.93,7.3,12.4,0.1,0.0,-2.7,1
27.79,7.2,6.4,-0.18,-0.02,-0.1,1
30.0,7.19,16.9,0.01,-0.02,1.0,1
30.06,7.45,8.7,0.04,0.0,1.9,1
26.6,7.19,6.5,-0.17,0.02,-1.7,1
28.35,7.43,6.1,-0.14,-0.04,-0.7,1
30.17,7.1,11.0,0.11,0.02,0.0,1
26.9,6.98,6.8,0.33,-0.06,0.2,1
27.21,7.02,6.0,-0.04,-0.02,-0.2,1
26.92,6.97,7.7,0.3,0.01,0.3,1
30.07,6.94,13.0,-0.05,0.01,-0.4,1
26.81,6.74,18.3,0.11,0.0,-1.3,1
25.8,6.6,14.7,0.16,0.05,0.8,1
27.93,7.17,9.5,0.0,-0.03,0.5,1
30.36,7.27,7.1,0.01,0.02,-0.2,1
27.75,6.92,23.4,0.0,0.0,1.4,0
27.19,7.16,4.9,-0.15,-0.04,0.2,1
28.12,7.3,11.4,0.33,0.0,-0.7,1
26.93,6.93,10.0,-0.06,-0.08,-0.5,1
25.56,7.01,11.7,0.0,0.01,0.0,1
28.38,7.06,9.8,-0.11,-0.02,0.0,1
26.91,7.28,7.5,0.11,0.02,-1.2,1
28.4,6.88,16.2,0.11,-0.01,0.5,1
30.05,6.75,20.1,-0.06,0.02,-0.6,0
27.33,6.93,10.5,-0.2,-0.01,1.3,1
27.06,7.37,10.2,-1.04,-0.05,2.7,1
27.34,7.28,4.7,-0.38,-0.02,0.6,1
28.13,7.19,17.2,0.33,0.0,4.5,1
28.73,7.47,4.8,0.06,0.02,-0.3,1
28.36,7.08,7.5,-0.09,0.03,2.2,1
28.26,6.53,20.4,0.08,0.0,-0.3,0
26.18,7.21,8.0,-0.42,0.02,1.5,1
26.79,6.97,10.7,0.1,0.0,-0.2,1
27.05,7.17,5.4,0.02,0.0,1.1,1
30.26,7.2,11.6,0.09,0.0,-0.5,1
29.63,6.96,13.6,0.37,-0.01,-0.3,1
29.02,7.28,5.1,-0.68,0.01,-2.6,1
31.17,6.77,18.5,-0.3,-0.02,0.0,1
29.05,6.94,15.0,-0.03,-0.02,-0.4,1
26.99,7.27,5.6,0.06,0.02,-0.1,1
27.86,6.99,10.7,-0.07,-0.03,0.2,1
29.58,7.31,16.2,0.0,-0.02,0.2,0
27.04,6.64,15.4,-0.03,0.0,-1.3,1
29.39,6.71,18.1,0.21,-0.02,0.1,1
26.91,6.67,14.6,-0.25,-0.07,-0.2,1
26.25,6.91,10.6,-0.08,0.0,-0.1,1
28.19,7.19,8.1,-0.13,-0.05,0.4,1
27.7,7.23,5.1,-0.3,0.01,-0.3,1
29.84,7.37,5.3,0.04,0.03,0.0,1
30.47,7.43,6.4,0.11,0.04,1.0,1
27.31,6.88,8.9,-0.17,-0.02,1.3,1
28.5,6.86,15.7,0.17,-0.03,1.2,1
28.03,6.7,17.9,0.24,0.1,-3.3,1
29.68,7.45,7.1,0.13,0.02,0.2,1
26.93,6.69,14.9,0.05,0.03,0.2,1
28.01,7.03,14.7,-0.42,-0.02,-1.7,1
30.11,7.43,6.1,-0.05,-0.01,-0.9,1
26.49,6.46,20.4,0.04,-0.04,-0.3,0
30.17,6.73,16.1,-0.07,0.12,0.2,1
28.79,7.47,5.7,0.1,0.01,-0.7,1
25.94,6.8,13.3,-0.14,-0.07,0.6,0
29.92,6.78,17.7,-0.17,0.04,0.9,1
29.71,7.19,10.8,0.0,0.02,0.2,1
26.18,7.07,5.0,-0.1,-0.04,0.5,1
28.81,7.07,10.3,0.26,-0.03,-0.3,1
25.39,7.15,3.7,-0.09,0.01,0.0,1
27.34,6.84,14.6,0.73,0.11,-1.0,1
29.39,7.27,9.2,0.15,0.0,0.1,1
27.64,7.25,25.1,-0.24,0.05,-0.6,0
26.1,6.71,12.5,0.23,-0.12,-1.1,1
27.95,6.99,12.9,-0.11,-0.02,-0.1,1
27.07,6.7,18.3,0.27,0.0,1.6,1
26.13,6.87,4.2,-0.08,-0.01,-0.3,1
26.41,7.19,5.2,-0.05,-0.02,1.3,1
28.58,7.16,13.4,0.2,0.02,-0.7,1
27.48,6.74,15.9,0.06,-0.01,0.0,1
26.11,7.26,5.2,-0.16,0.02,-0.2,1
29.15,6.71,17.9,-0.11,0.06,-1.3,1
27.24,6.77,17.0,-0.03,0.02,0.6,1
25.96,7.25,2.4,0.29,0.04,0.5,1
30.22,7.18,13.8,0.03,-0.01,0.1,1
29.4,6.85,19.8,0.41,-0.03,-0.3,1
28.42,6.98,13.7,0.22,-0.04,0.2,1
27.81,7.3,3.5,0.15,0.03,0.7,1
28.89,7.3,10.8,0.0,-0.02,0.5,1
28.39,7.26,10.6,0.01,-0.01,-1.6,1
26.56,6.74,12.7,-0.08,0.0,-1.0,1
28.47,7.12,8.5,0.01,-0.04,-0.5,1
28.7,7.1,10.7,-0.44,0.02,-1.1,1
28.31,6.74,12.9,0.43,-0.03,-1.0,1
27.52,6.84,12.3,0.09,0.0,0.2,1
27.0,7.3,11.9,-0.04,0.0,-1.5,1
30.16,7.14,10.0,0.2,-0.02,-1.7,1
27.04,7.4,22.3,0.03,0.11,1.8,0
26.53,6.58,15.2,-0.22,-0.03,-1.8,1
26.58,7.11,24.1,-0.34,-0.03,1.0,0
31.96,7.25,9.1,-0.43,0.03,-0.3,1
30.16,6.74,17.9,0.12,0.0,0.8,1
26.47,7.11,8.9,-0.24,0.01,0.0,1
30.06,7.13,12.7,-0.2,-0.05,0.6,1
30.33,6.7,17.2,0.03,0.02,-0.4,1
27.9,7.44,5.7,0.0,0.08,-1.2,1
28.69,7.25,8.0,0.16,0.11,-1.3,1
27.77,7.26,3.7,0.02,0.01,-0.3,1
30.87,6.71,20.6,-0.26,0.02,-1.0,1
28.62,6.77,19.1,0.06,-0.02,-1.7,1
26.52,6.68,17.3,0.12,0.0,0.3,1
27.53,6.86,27.4,0.01,0.01,-1.2,0
27.31,6.97,9.8,-0.12,0.0,0.8,1
26.67,6.67,16.1,-0.1,0.05,0.6,1
30.11,7.15,11.9,0.07,0.05,0.0,1
26.0,6.85,14.6,-0.29,-0.03,0.7,1
27.35,6.82,10.3,0.15,-0.02,0.5,1
30.2,7.21,9.7,-0.1,0.0,0.3,1
26.23,6.97,20.1,-0.12,0.01,-0.8,1
29.26,7.29,8.0,0.0,-0.01,0.7,1
27.06,6.79,17.0,-0.04,-0.02,-0.3,1
28.1,7.11,9.1,-0.13,-0.02,0.1,1
25.63,7.19,5.3,0.08,-0.03,0.8,1
29.62,7.11,8.1,-0.25,0.01,-0.7,1
29.19,7.42,4.5,0.05,-0.01,0.0,1
26.4,7.23,5.4,-0.06,-0.02,1.2,1
29.58,7.3,8.2,-0.09,0.01,-0.5,1
25.63,6.61,13.1,-0.03,-0.03,-0.5,1
28.77,6.83,20.3,0.36,0.08,0.2,1
28.85,6.88,14.8,-0.19,0.0,-0.6,1
30.44,7.26,10.8,0.2,-0.02,0.2,1
28.91,6.64,20.5,0.1,0.06,-1.2,1
29.42,7.43,7.1,-0.11,0.04,-0.4,1
27.45,7.33,27.5,0.14,-0.01,1.3,0
26.86,6.98,6.1,-0.04,-0.04,-0.4,1
29.4,7.33,4.9,0.16,0.05,-0.6,1
27.16,7.17,23.1,0.11,0.05,-2.1,0
27.82,7.15,28.6,-0.15,-0.01,2.4,0
28.32,7.03,9.5,-0.12,-0.01,0.3,1
28.67,7.13,24.0,-0.16,0.02,0.8,0
26.72,6.66,15.8,-0.04,-0.05,-0.7,1
25.65,6.84,14.3,-0.14,0.02,-0.2,0
31.6,7.16,13.0,-0.12,0.03,-1.0,1
26.93,7.28,7.7,-0.07,0.07,-1.3,1
30.22,7.06,12.8,0.35,-0.05,-1.8,1
26.54,6.96,10.5,-0.39,0.03,0.5,1
28.18,7.49,7.2,0.1,0.0,1.1,1
28.77,6.71,18.6,0.0,0.01,-0.1,1
29.14,7.18,10.8,-0.03,-0.04,-0.3,1
27.58,7.17,10.9,-0.14,-0.02,0.3,1
26.03,6.76,13.6,0.11,0.01,0.5,1
26.7,6.82,11.4,-0.52,0.08,1.3,1
27.89,6.91,4.2,-0.31,0.02,0.2,1
25.8,6.64,19.6,-0.32,0.02,0.2,1
26.75,7.36,7.3,0.15,0.02,1.5,1
26.8,7.18,6.3,-0.13,0.01,0.7,1
28.74,7.17,10.8,0.03,0.01,-0.5,1
29.42,6.9,16.2,0.14,0.01,-2.2,1
29.04,6.86,14.6,0.54,0.05,0.5,1
27.01,6.95,6.8,-0.2,-0.01,0.0,1
27.98,7.06,12.5,-0.03,-0.04,0.0,1
27.66,6.61,16.7,0.12,0.04,0.4,1
30.22,7.49,7.1,0.32,0.08,-0.5,1
27.56,6.65,17.4,0.09,-0.05,0.7,1
25.72,6.92,15.9,0.19,0.0,-1.1,1
28.02,6.65,18.1,0.04,-0.09,-0.2,0
27.76,6.84,11.4,0.06,-0.02,-1.9,1
26.45,6.6,14.1,-0.13,0.03,-0.7,1
27.77,6.87,13.1,0.01,0.03,1.7,1
27.71,7.29,5.9,-0.42,0.03,1.1,1
29.46,6.94,9.0,-0.17,-0.03,-0.8,1
26.91,7.17,6.1,0.06,0.01,-0.2,1
27.43,6.57,14.9,0.25,0.01,2.1,0
30.46,7.51,5.6,-0.16,0.04,0.3,1
27.34,7.12,9.1,0.04,0.01,-1.4,1
25.67,7.21,1.9,-0.09,0.02,0.2,1
26.5,6.97,10.7,0.01,-0.01,-0.1,1
28.92,6.83,16.5,-0.11,-0.02,-0.1,1
28.61,7.07,11.7,0.36,0.01,-0.1,1
31.0,7.19,14.7,0.15,0.06,0.8,1
27.98,7.13,10.6,-0.15,-0.03,0.5,1
30.08,7.19,11.4,0.38,0.06,-1.0,1
28.17,6.9,16.9,-0.18,-0.01,-1.4,1
30.1,6.58,18.9,-0.28,-0.11,-2.6,1
26.19,7.08,8.1,-0.19,0.0,0.3,1
30.31,7.12,11.7,-0.24,-0.05,1.0,1
29.55,7.4,11.0,-0.21,0.0,-2.7,1
30.5,7.07,11.3,0.4,-0.05,0.4,1
26.99,6.9,11.3,-0.01,0.06,-1.0,1
26.85,7.0,10.8,-0.09,0.0,0.2,1
27.92,7.06,6.0,0.0,-0.04,0.0,1
25.77,6.76,14.1,0.2,0.03,-0.5,1
26.84,6.64,17.1,0.07,-0.07,1.0,1
27.47,6.93,13.6,0.1,0.04,-0.6,1
27.43,7.15,8.4,-0.04,-0.03,1.5,1
31.05,7.21,12.0,0.07,0.02,0.4,1
28.17,7.18,23.6,0.19,-0.03,-1.9,0
26.62,6.65,16.3,0.16,0.12,0.0,1
28.28,6.89,15.1,-0.1,0.05,0.0,1
26.44,7.3,17.3,0.04,-0.04,0.3,1
26.57,7.08,17.4,-0.09,-0.03,-0.9,1
27.16,6.81,15.6,-0.07,0.0,0.4,1
30.03,7.42,5.0,-0.25,0.0,-0.2,1
29.24,7.28,5.5,0.29,0.19,0.1,1
32.0,7.26,11.9,-0.53,0.02,0.0,0
27.65,7.19,4.4,0.45,0.02,1.1,1
29.89,6.89,17.8,-0.23,0.01,-0.4,1
32.05,7.48,6.8,0.1,0.04,-0.3,0
26.34,6.8,15.3,-0.04,0.02,1.8,1
29.95,7.34,5.5,0.23,0.07,-1.3,1
25.62,7.0,10.0,-0.16,-0.02,0.6,1
26.56,6.86,13.1,0.0,-0.12,0.5,1
25.95,7.3,13.0,-4.76,0.02,2.7,0
28.61,6.75,16.8,0.18,0.0,-0.5,1
29.51,7.36,4.1,0.01,0.01,-0.6,1
30.0,7.25,10.2,0.07,0.04,1.6,1
28.92,6.89,14.6,0.01,-0.02,0.2,1
30.25,7.35,7.6,-0.1,0.01,0.0,1
27.05,7.13,4.5,0.21,-0.02,0.6,1
30.19,7.17,10.3,-0.17,0.02,0.2,1
25.87,7.09,6.6,-0.13,-0.03,0.1,1
29.05,6.98,13.9,-0.23,-0.03,0.0,1
27.5,7.02,6.2,0.11,0.02,-0.1,1
26.4,6.61,19.0,-0.11,-0.06,0.1,0
30.37,7.08,15.2,-0.09,0.01,-0.4,1
26.68,5.56,23.4,-0.14,-0.01,0.4,0
30.16,7.5,5.9,0.05,-0.03,0.6,1
27.52,7.3,7.0,-0.39,-0.01,-1.7,1
30.04,7.27,5.0,-0.21,-0.03,0.0,1
30.67,6.93,11.8,0.04,-0.04,0.4,1
27.66,6.65,21.6,0.18,0.02,-1.1,0
29.0,6.77,16.7,-0.07,0.05,0.2,1
29.37,6.81,20.6,-0.16,0.09,-0.5,1
25.84,6.82,8.7,-0.03,-0.1,-0.6,1
28.53,7.31,10.7,0.02,0.01,2.9,1
29.05,7.05,12.5,-0.45,-0.03,-0.4,1
28.67,6.93,11.7,-0.05,-0.03,-0.5,1
28.9,6.93,13.3,1.34,0.07,-0.1,1
30.73,7.4,5.1,-0.09,-0.02,-0.4,1
29.94,7.11,17.7,0.19,0.03,-1.2,1
27.26,6.92,15.2,0.09,-0.09,0.1,1
27.1,7.26,3.4,-0.4,0.0,0.3,1
28.49,7.1,14.2,0.2,-0.03,2.6,1
27.55,7.02,16.6,0.13,-0.01,-0.2,1
29.85,6.72,17.3,0.05,0.02,-0.9,1
28.52,7.43,5.7,0.01,0.02,-0.1,1
26.21,7.35,8.5,0.05,0.04,1.0,1
29.02,6.94,9.2,-0.09,-0.01,-0.4,1
29.97,7.26,11.8,-0.14,-0.03,0.3,1
29.31,7.37,14.8,-0.04,0.02,5.7,1
25.98,7.24,3.4,-0.19,0.0,-0.7,1
26.36,7.03,8.3,0.09,-0.04,0.2,1
30.23,7.19,10.5,-0.14,0.05,-0.2,1
26.07,6.72,13.6,-0.09,0.03,0.9,1
27.64,6.93,14.0,0.16,-0.03,-0.7,1
27.41,6.98,10.6,0.04,0.02,1.3,1
26.25,6.8,14.1,0.01,0.0,0.0,1
29.11,6.82,16.7,-0.24,0.02,-0.6,1
25.87,7.26,3.0,0.18,-0.01,0.3,1
28.66,7.26,6.8,0.16,-0.05,-0.3,1
32.31,7.37,8.0,0.04,0.06,-0.5,0
28.75,7.23,8.5,-0.12,-0.08,0.0,1
28.48,7.31,7.2,0.05,0.04,0.3,1
30.19,6.98,12.3,-0.27,0.03,0.3,1
28.03,6.74,19.2,0.27,-0.04,3.7,1
27.85,7.04,9.4,-0.18,0.02,0.2,1
27.89,7.09,5.1,-0.12,-0.03,0.4,1
29.18,7.62,7.8,-0.19,0.15,0.7,1
29.95,6.87,17.0,0.23,0.0,1.5,1
31.05,7.14,12.3,-0.13,0.0,1.0,1
28.54,7.33,7.9,0.4,0.03,1.4,1
27.04,6.93,8.8,0.01,-0.04,0.6,1
30.27,6.85,12.3,0.37,0.03,-0.4,1
29.5,7.33,6.3,-0.02,-0.02,0.1,1
24.99,7.21,7.0,0.11,-0.04,0.2,1
30.56,6.64,21.5,-0.05,0.01,3.0,1
29.65,7.31,5.6,-0.11,0.0,-0.5,1
26.3,7.0,8.2,0.02,-0.02,-0.1,1
27.76,6.82,14.5,-0.07,0.03,-1.3,1
28.79,6.62,22.0,-0.17,-0.05,-0.6,0
26.92,6.92,12.3,0.07,-0.03,-0.3,1
26.22,7.34,4.4,-0.02,0.03,-0.1,1
31.16,6.95,12.6,0.13,-0.08,-0.3,0
30.26,7.44,3.5,-0.06,-0.06,-0.7,1
30.15,6.9,17.0,-0.01,0.02,0.8,1
28.35,6.95,13.3,-0.16,0.0,-1.8,1
28.18,6.89,16.2,-0.46,-0.04,2.1,1
28.13,7.1,9.9,-0.01,-0.01,-0.2,1
28.16,7.15,3.5,0.29,0.05,0.7,1
30.46,6.75,16.3,0.03,-0.1,-0.1,1
28.41,7.18,8.4,0.13,0.0,0.4,1
27.19,7.37,35.0,-0.14,0.02,17.1,0
25.44,6.54,18.5,-0.21,-0.03,-0.4,1
26.12,7.08,7.8,0.01,0.03,0.4,1
26.36,7.12,7.8,-0.09,-0.04,-0.8,1
30.32,7.19,8.4,0.0,0.03,-1.0,1
26.57,6.54,19.4,0.28,-0.1,0.7,1
27.35,6.6,14.5,0.36,0.01,-0.6,0
26.68,7.06,8.0,0.32,-0.01,-0.6,1
30.53,7.51,5.1,-0.32,-0.03,-0.3,1
26.64,7.23,4.7,-0.06,0.04,-1.0,1
27.06,7.27,6.6,0.15,-0.01,-0.9,1
26.95,6.93,11.2,-0.02,0.02,-0.4,1
29.66,6.57,20.0,0.14,-0.02,-0.4,1
28.45,7.08,9.8,-0.04,-0.05,0.7,1
26.26,6.72,14.3,0.02,0.01,-1.4,1
29.74,7.24,8.5,-0.08,-0.06,0.0,1
26.89,6.81,10.9,-0.01,0.02,-0.8,1
32.75,7.27,12.6,-0.01,0.02,0.4,0
29.04,7.22,12.6,0.34,0.01,-2.5,1
29.33,7.54,6.1,-0.13,0.01,0.1,1
29.44,7.39,4.7,-0.07,0.03,0.6,1
26.43,6.9,15.2,-0.18,0.02,-0.7,1
25.76,7.13,7.9,0.37,-0.1,0.5,1
27.23,6.81,15.2,0.11,0.0,-0.7,1
29.71,6.83,9.2,-0.05,0.0,0.3,1
27.75,7.64,18.1,-0.41,-0.26,0.5,0
28.86,7.37,5.3,-0.31,-0.01,0.2,1
32.03,7.26,8.5,0.07,0.01,-0.6,0
25.6,6.71,14.4,0.09,-0.01,0.9,1
29.39,7.44,18.4,0.02,0.02,-1.2,1
30.09,6.74,16.8,-0.03,-0.03,0.3,1
27.53,7.0,9.9,-0.07,-0.02,-0.5,1
27.38,7.12,7.8,0.18,-0.03,-0.1,1
28.49,7.08,9.8,1.22,0.06,0.3,0
26.27,6.99,9.9,0.22,-0.08,-1.2,1
28.1,6.74,17.7,0.12,0.07,-0.5,1
28.39,6.33,22.2,0.07,0.04,1.3,1
29.12,7.03,11.1,-0.14,0.0,-0.4,1
28.36,6.95,6.4,0.56,0.12,0.3,1
27.87,6.73,17.7,-0.01,-0.02,-0.4,1
26.09,7.2,5.0,-0.18,0.01,-0.2,1
29.89,6.85,15.7,-0.14,-0.07,-0.3,1
27.39,6.83,15.9,0.23,0.02,0.3,1
26.42,6.97,9.2,0.09,0.0,1.2,1
26.97,6.71,16.1,-0.06,0.01,0.9,1
27.34,6.79,15.3,0.02,0.0,-2.3,1
28.3,6.96,17.2,-0.2,-0.01,0.7,1
26.23,7.33,6.1,0.08,0.0,-0.2,1
27.73,7.27,4.8,0.04,0.05,-0.1,1
28.26,7.1,10.6,-0.08,0.04,-0.2,1
30.13,6.93,19.0,0.05,-0.03,1.1,1
29.67,7.04,13.3,0.36,0.04,0.4,1
25.68,6.63,13.5,0.05,0.02,0.4,1
25.89,6.76,15.2,0.02,0.0,0.0,1
26.14,6.71,14.0,-0.18,0.04,0.4,1
26.63,6.6,16.5,-0.31,-0.02,0.2,1
28.25,7.11,10.9,0.17,-0.01,3.4,1
27.92,6.91,17.2,0.34,0.04,-0.3,1
26.71,6.67,14.4,0.04,0.01,-0.9,1
29.26,7.21,11.1,-0.23,-0.01,-1.0,1
25.9,6.73,24.0,-0.03,0.01,1.2,0
29.08,6.81,18.5,-0.31,-0.01,0.9,1
27.15,6.74,15.7,0.02,-0.01,0.6,1
27.59,7.23,12.5,-0.03,-0.02,0.3,1
29.97,7.04,15.3,-0.11,-0.04,0.4,1
28.72,7.44,4.2,0.18,-0.01,-0.2,1
26.5,6.83,14.1,0.14,0.0,0.1,1
27.88,7.28,6.3,0.08,0.09,-0.8,1
31.76,7.2,13.5,-0.12,-0.05,0.2,1
27.9,7.19,11.0,-0.01,-0.04,-0.4,1
28.65,7.24,9.2,0.13,-0.04,-1.1,1
29.17,6.92,10.4,0.24,0.01,-0.2,1
29.87,6.89,13.9,0.03,-0.01,0.0,1
27.58,6.96,15.1,-0.11,0.0,-0.5,1
28.41,7.11,9.1,-0.08,0.0,0.3,1
26.34,7.12,6.6,-0.26,-0.02,0.5,1
30.58,7.34,6.4,0.3,-0.03,-0.1,1
26.32,6.87,12.0,-0.3,0.01,-0.1,1
27.33,7.27,5.0,-0.34,0.01,0.7,1
28.59,6.71,24.6,0.15,0.01,-1.4,0
26.56,6.98,12.6,-0.17,0.0,-0.4,1
27.03,6.86,9.6,0.16,0.01,-0.1,1
26.74,6.65,13.5,0.04,0.0,-0.1,1
28.75,7.23,7.5,-0.06,0.01,0.2,1
29.53,6.91,20.0,-0.33,-0.01,-11.0,0
26.29,7.13,4.1,0.13,-0.02,0.0,1
31.65,7.41,7.0,0.19,0.02,0.0,0
28.36,6.91,13.2,-0.12,-0.08,1.4,1
28.11,6.78,17.0,-0.09,0.0,0.4,1
29.81,7.04,17.4,0.02,-0.08,-1.4,1
26.42,6.86,18.4,0.03,-0.05,0.8,1
30.0,6.99,17.2,0.13,0.03,0.0,1
28.65,7.16,8.6,-0.17,-0.05,-0.5,1
26.55,7.04,23.7,-0.05,0.02,0.2,0
29.54,7.26,20.8,-0.47,-0.02,0.7,1
26.36,7.12,10.2,-0.18,0.02,-0.2,1
26.29,7.36,7.0,-0.21,0.01,0.1,1
30.09,7.21,10.9,0.02,0.0,0.0,1
27.84,6.71,21.7,0.08,0.03,-0.1,1
30.28,7.17,10.2,-0.49,-0.05,-1.1,1
26.55,7.17,6.7,-0.56,0.0,-1.1,1
27.82,7.1,7.2,0.26,-0.03,-0.8,1
28.4,6.55,17.9,0.2,0.0,0.2,1
27.96,6.72,18.6,0.43,-0.04,-1.3,1
26.84,6.88,11.6,-0.15,-0.01,1.0,1
26.7,7.04,4.2,0.16,0.02,-2.3,1
25.72,7.2,7.0,0.09,0.0,0.1,1
28.76,6.61,17.8,0.28,-0.03,-0.4,1
31.67,6.46,21.8,-0.2,-0.01,0.1,0
25.62,7.39,7.7,0.24,0.26,-0.5,1
30.19,7.48,4.2,-0.01,-0.02,0.8,1
28.73,6.77,15.8,-0.12,0.0,0.4,1
25.13,6.8,12.3,0.29,-0.01,-0.1,0
28.4,6.69,17.1,0.09,0.03,0.0,1
30.04,7.14,10.5,-0.13,-0.01,0.0,1
27.75,6.91,13.3,-0.04,-0.03,0.5,1
25.77,6.71,14.7,-0.02,0.05,-0.7,1
26.25,7.33,6.4,-0.17,-0.02,-0.3,1
26.1,6.68,14.6,-0.23,-0.01,0.1,1
28.62,7.14,9.7,0.13,-0.02,-0.6,1
28.68,6.82,15.5,-0.13,-0.01,-0.4,1
27.7,6.98,15.7,-0.05,0.04,5.3,1
29.39,6.61,16.9,-0.13,-0.02,-1.3,1
26.0,7.14,9.2,-0.01,0.03,0.2,1
26.27,6.72,14.7,-0.26,0.02,1.3,1
26.07,7.26,5.5,-0.05,0.04,-0.4,1
29.93,7.35,4.3,0.47,0.01,-1.0,1
28.99,6.97,10.6,0.32,0.04,-0.9,1
25.97,6.68,13.5,-0.07,-0.01,-0.2,1
27.31,6.84,16.0,0.03,0.01,1.9,1
26.82,7.19,8.7,0.25,-0.02,0.0,1
29.01,6.93,10.2,0.27,0.0,-0.3,1
28.06,6.92,16.9,-0.12,0.03,0.7,1
30.14,7.31,9.3,-0.49,-0.06,0.1,1
27.25,6.96,7.0,0.23,0.01,0.0,1
26.31,7.25,9.1,-0.04,0.0,1.1,1
27.52,6.85,28.6,0.34,0.09,-2.3,0
27.04,7.07,12.5,0.27,-0.01,0.0,1
26.62,6.85,14.7,0.08,-0.03,0.1,1
29.85,7.09,13.6,-0.1,0.0,0.8,1
25.7,6.81,14.0,-0.05,0.02,0.3,1
27.79,6.65,16.7,-0.03,-0.04,0.1,1
28.12,6.71,15.2,0.11,0.03,-0.8,1
30.75,7.17,12.0,0.15,0.06,-0.2,1
28.97,6.92,13.9,-0.29,0.0,0.5,1
28.35,7.28,6.8,-0.17,0.02,0.0,1
27.42,6.93,11.9,-0.12,-0.01,-0.2,1
26.8,7.08,8.8,0.37,0.01,-0.1,1
28.7,7.11,8.8,0.32,0.05,-1.0,1
28.12,6.87,14.9,-0.02,0.03,0.1,1
27.87,7.25,6.3,-0.08,0.0,0.5,1
35.44,6.76,23.3,-0.19,-0.06,1.2,0
28.37,7.3,7.4,0.07,-0.02,0.4,1
29.53,6.51,18.5,0.35,0.02,-0.1,1
27.85,7.07,13.0,-0.28,-0.02,-1.0,1
28.97,7.09,10.2,0.07,-0.02,0.0,1
29.87,6.95,32.9,-0.24,-0.04,17.0,0
29.53,7.48,5.7,-0.15,0.02,-0.7,1
28.55,7.27,7.0,-0.09,-0.01,0.4,1
27.22,7.19,7.1,-0.04,-0.02,-1.6,1
30.37,6.76,26.6,0.19,0.0,-1.5,0
27.52,7.01,17.1,-0.17,-0.04,1.7,1
27.62,6.47,16.7,0.06,-0.04,0.3,0
25.72,6.79,12.5,-0.24,-0.02,-0.9,0
27.44,7.15,9.6,-0.08,-0.01,-0.6,1
25.0,7.54,9.2,0.9,0.0,0.2,0
29.64,6.95,12.1,0.01,0.0,0.8,1
29.72,7.02,11.7,0.23,0.03,-0.1,1
27.58,6.93,14.6,0.0,-0.03,-0.5,1
26.91,7.1,5.7,0.06,0.0,0.2,1
28.4,6.65,16.8,0.01,0.0,0.6,1
31.28,6.69,21.1,-0.03,0.02,-0.2,0
27.88,6.73,15.8,-0.1,-0.04,0.7,1
28.47,6.69,16.8,-0.07,0.01,-0.2,1
29.41,6.59,20.4,0.27,0.09,0.5,1
27.78,6.99,5.9,-0.08,-0.04,-0.6,1
27.48,6.69,16.8,0.13,0.06,-0.3,1
26.63,6.63,14.2,0.1,0.04,-0.1,1
27.45,7.23,8.8,0.12,0.02,-0.2,1
28.96,6.91,17.2,0.32,0.02,0.3,1
31.05,6.65,18.3,0.1,0.0,0.6,1
25.76,7.32,2.7,-0.09,-0.01,0.1,1
25.95,7.06,9.5,0.05,0.07,0.0,1
28.46,7.2,2.4,-0.02,0.01,-0.7,1
26.46,7.2,17.4,0.04,0.01,-1.2,1
27.65,7.11,10.3,0.03,-0.01,0.5,1
28.9,6.61,17.7,-0.01,-0.03,-2.8,1
31.39,6.52,22.1,0.02,0.03,0.3,0
26.13,6.63,18.0,-0.09,-0.02,1.2,1
26.83,7.25,6.1,0.18,-0.11,0.9,1
28.05,6.55,18.1,-0.06,-0.04,1.9,1
28.71,7.17,7.7,-0.05,-0.02,0.1,1
26.85,7.11,5.1,-0.12,-0.03,0.5,1
30.24,7.06,14.8,-0.13,-0.02,-0.4,1
29.35,6.8,17.3,0.14,-0.02,-0.7,0
27.97,7.03,15.5,0.05,0.02,-0.4,1
27.33,6.82,9.0,0.09,-0.03,-0.3,1
29.72,7.27,6.8,0.03,-0.03,1.2,1
26.27,7.21,26.4,-0.26,0.01,-1.4,0
30.42,7.17,10.6,0.14,0.0,0.4,1
27.5,6.82,10.3,-0.12,-0.04,0.8,1
28.25,7.3,5.3,-0.12,0.01,-0.1,1
27.17,7.28,11.7,-0.22,0.03,6.6,1
29.29,6.99,18.3,-0.05,0.0,2.2,1
31.47,6.79,18.5,0.2,-0.06,-0.2,1
29.35,6.87,16.8,0.19,-0.02,-0.1,1
31.92,6.99,12.9,-0.05,0.03,0.5,0
28.57,6.96,14.1,0.25,-0.01,1.0,1
29.36,6.89,19.4,0.06,-0.04,1.0,1
